"subjectid","featurename","activityname","meanvalue"
"4","fBodyAccJerk-mean()-X","WALKING_UPSTAIRS",-2.34791148333333
"4","fBodyAccJerk-mean()-Y","WALKING_UPSTAIRS",-1.33932576
"4","fBodyAccJerk-meanFreq()-X","WALKING_UPSTAIRS",-1.02396003461538
"4","fBodyAccJerk-meanFreq()-Y","WALKING_UPSTAIRS",-1.53667790727273
"4","fBodyAccJerk-meanFreq()-Z","WALKING_UPSTAIRS",0.235614539393939
"4","fBodyAccJerk-std()-X","WALKING_UPSTAIRS",-1.25961638571429
"4","fBodyAccJerk-std()-Y","WALKING_UPSTAIRS",-3.37122933571429
"4","fBodyAccMag-mean()","WALKING_UPSTAIRS",-0.86398597368421
"4","fBodyAccMag-meanFreq()","WALKING_UPSTAIRS",0.0779723675675676
"4","fBodyAccMag-std()","WALKING_UPSTAIRS",-6.26994335714286
"4","fBodyBodyAccJerkMag-mean()","WALKING_UPSTAIRS",-4.56698026153846
"4","fBodyBodyAccJerkMag-meanFreq()","WALKING_UPSTAIRS",1.68459330989011
"4","fBodyBodyAccJerkMag-std()","WALKING_UPSTAIRS",-7.80251915
"4","fBodyBodyGyroJerkMag-meanFreq()","WALKING_UPSTAIRS",2.65281985396825
"4","fBodyBodyGyroMag-mean()","WALKING_UPSTAIRS",5.3725269
"4","fBodyBodyGyroMag-meanFreq()","WALKING_UPSTAIRS",-0.0759385909090909
"4","fBodyGyro-mean()-X","WALKING_UPSTAIRS",-5.41731045
"4","fBodyGyro-mean()-Z","WALKING_UPSTAIRS",3.7004882
"4","fBodyGyro-meanFreq()-X","WALKING_UPSTAIRS",-1.17861066216216
"4","fBodyGyro-meanFreq()-Y","WALKING_UPSTAIRS",-2.81434095652174
"4","fBodyGyro-meanFreq()-Z","WALKING_UPSTAIRS",0.000519482191780839
"4","fBodyGyro-std()-X","WALKING_UPSTAIRS",-6.47031665
"4","tBodyAcc-mean()-X","WALKING_UPSTAIRS",6.38724083333333
"4","tBodyAcc-mean()-Y","WALKING_UPSTAIRS",-1.8410548876494
"4","tBodyAcc-mean()-Z","WALKING_UPSTAIRS",-7.43594383723404
"4","tBodyAcc-std()-X","WALKING_UPSTAIRS",1.00852495333333
"4","tBodyAcc-std()-Y","WALKING_UPSTAIRS",-1.57543442727273
"4","tBodyAccJerk-mean()-X","WALKING_UPSTAIRS",5.71934759852941
"4","tBodyAccJerk-mean()-Y","WALKING_UPSTAIRS",0.363398552258065
"4","tBodyAccJerk-mean()-Z","WALKING_UPSTAIRS",0.196622681528662
"4","tBodyAccJerk-std()-X","WALKING_UPSTAIRS",-2.59345953684211
"4","tBodyAccJerk-std()-Y","WALKING_UPSTAIRS",-2.63261899166667
"4","tBodyAccJerkMag-mean()","WALKING_UPSTAIRS",-4.52642058333333
"4","tBodyAccJerkMag-std()","WALKING_UPSTAIRS",-6.9474639875
"4","tBodyAccMag-mean()","WALKING_UPSTAIRS",-0.202104376
"4","tBodyAccMag-std()","WALKING_UPSTAIRS",1.56414474230769
"4","tBodyGyro-mean()-X","WALKING_UPSTAIRS",-2.74516871941748
"4","tBodyGyro-mean()-Y","WALKING_UPSTAIRS",-6.22043204871795
"4","tBodyGyro-mean()-Z","WALKING_UPSTAIRS",6.15266509558823
"4","tBodyGyro-std()-X","WALKING_UPSTAIRS",-5.8203824
"4","tBodyGyroJerk-mean()-X","WALKING_UPSTAIRS",-6.45949496887417
"4","tBodyGyroJerk-mean()-Y","WALKING_UPSTAIRS",-3.05453748951613
"4","tBodyGyroJerk-mean()-Z","WALKING_UPSTAIRS",-3.82690915656109
"4","tBodyGyroJerk-std()-Z","WALKING_UPSTAIRS",8.2810383
"4","tBodyGyroMag-mean()","WALKING_UPSTAIRS",-6.0320986
"4","tBodyGyroMag-std()","WALKING_UPSTAIRS",-8.3519241
"4","tGravityAcc-mean()-Y","WALKING_UPSTAIRS",-5.53256407575758
"4","tGravityAcc-mean()-Z","WALKING_UPSTAIRS",7.33194102368421
"4","tGravityAcc-std()-Y","WALKING_UPSTAIRS",-1.1946833
"4","tGravityAcc-std()-Z","WALKING_UPSTAIRS",2.9107265
"4","tGravityAccMag-mean()","WALKING_UPSTAIRS",-0.202104376
"4","tGravityAccMag-std()","WALKING_UPSTAIRS",1.56414474230769
"5","tGravityAcc-mean()-Z","LAYING",1.4921471
"5","fBodyAcc-meanFreq()-Z","SITTING",2.4212039
"5","fBodyAccJerk-mean()-Y","SITTING",7.1441346
"5","fBodyAccJerk-meanFreq()-Y","SITTING",3.4483413
"5","fBodyAccJerk-std()-Y","SITTING",-8.3470208
"5","fBodyAccMag-meanFreq()","SITTING",3.01167665
"5","fBodyBodyAccJerkMag-mean()","SITTING",6.4705466
"5","fBodyBodyGyroJerkMag-meanFreq()","SITTING",-5.86969255
"5","fBodyBodyGyroMag-meanFreq()","SITTING",4.7811126
"5","fBodyGyro-mean()-Z","SITTING",-3.5678447
"5","fBodyGyro-meanFreq()-Y","SITTING",8.46413745
"5","fBodyGyro-meanFreq()-Z","SITTING",3.0680035
"5","tBodyAcc-mean()-Y","SITTING",0.14541064
"5","tBodyAccJerk-mean()-Z","SITTING",-0.830533691666667
"5","tBodyAccMag-mean()","SITTING",6.4989005
"5","tBodyGyro-mean()-X","SITTING",-3.32663955
"5","tBodyGyroJerk-mean()-Y","SITTING",-0.2377865
"5","tGravityAcc-mean()-Y","SITTING",3.9186995
"5","tGravityAcc-mean()-Z","SITTING",-0.2561868
"5","tGravityAccMag-mean()","SITTING",6.4989005
"5","tBodyAcc-mean()-Y","STANDING",-3.8656773
"5","tBodyAccJerk-mean()-Z","STANDING",-5.5966376
"5","fBodyAcc-mean()-X","WALKING",-6.18842946988848
"5","fBodyAcc-mean()-Y","WALKING",-5.93791588044444
"5","fBodyAcc-mean()-Z","WALKING",-6.96171811490066
"5","fBodyAcc-meanFreq()-X","WALKING",-2.79719171280992
"5","fBodyAcc-meanFreq()-Y","WALKING",1.20849301010101
"5","fBodyAcc-meanFreq()-Z","WALKING",0.111185775409836
"5","fBodyAcc-std()-X","WALKING",-5.6640265389313
"5","fBodyAcc-std()-Y","WALKING",-5.58504514541485
"5","fBodyAcc-std()-Z","WALKING",-6.51643466312292
"5","fBodyAccJerk-mean()-X","WALKING",-6.64679529272727
"5","fBodyAccJerk-mean()-Y","WALKING",-6.25360890339623
"5","fBodyAccJerk-mean()-Z","WALKING",-7.68762357980132
"5","fBodyAccJerk-meanFreq()-X","WALKING",-1.19064898533835
"5","fBodyAccJerk-meanFreq()-Y","WALKING",-3.14249053962264
"5","fBodyAccJerk-meanFreq()-Z","WALKING",-2.03197738436214
"5","fBodyAccJerk-std()-X","WALKING",-6.32639701007194
"5","fBodyAccJerk-std()-Y","WALKING",-6.45771534628821
"5","fBodyAccJerk-std()-Z","WALKING",-7.98835563807947
"5","fBodyAccMag-mean()","WALKING",-5.96741586966292
"5","fBodyAccMag-meanFreq()","WALKING",1.29693182648649
"5","fBodyAccMag-std()","WALKING",-6.6262319302583
"5","fBodyBodyAccJerkMag-mean()","WALKING",-6.43731391007463
"5","fBodyBodyAccJerkMag-meanFreq()","WALKING",1.8004988455814
"5","fBodyBodyAccJerkMag-std()","WALKING",-6.62101141678571
"5","fBodyBodyGyroJerkMag-mean()","WALKING",-7.48829309536424
"5","fBodyBodyGyroJerkMag-meanFreq()","WALKING",0.458772495854922
"5","fBodyBodyGyroJerkMag-std()","WALKING",-7.35610602483444
"5","fBodyBodyGyroMag-mean()","WALKING",-6.83661256521739
"5","fBodyBodyGyroMag-meanFreq()","WALKING",0.86717415
"5","fBodyBodyGyroMag-std()","WALKING",-7.15731148145695
"5","fBodyGyro-mean()-X","WALKING",-6.4669346
"5","fBodyGyro-mean()-Y","WALKING",-7.1706218781457
"5","fBodyGyro-mean()-Z","WALKING",-6.28416432723735
"5","fBodyGyro-meanFreq()-X","WALKING",-0.650885846368715
"5","fBodyGyro-meanFreq()-Y","WALKING",-1.14005341694915
"5","fBodyGyro-meanFreq()-Z","WALKING",1.04084031133005
"5","fBodyGyro-std()-X","WALKING",-7.3573857718543
"5","fBodyGyro-std()-Y","WALKING",-7.02290390960265
"5","fBodyGyro-std()-Z","WALKING",-6.69353687483444
"5","tBodyAcc-mean()-X","WALKING",2.82564491812081
"5","tBodyAcc-mean()-Y","WALKING",-0.356948058333333
"5","tBodyAcc-mean()-Z","WALKING",-1.17688371198157
"5","tBodyAcc-std()-X","WALKING",-5.79596154204545
"5","tBodyAcc-std()-Y","WALKING",-5.1222437825
"5","tBodyAcc-std()-Z","WALKING",-6.48468033421927
"5","tBodyAccJerk-mean()-X","WALKING",1.17844190327869
"5","tBodyAccJerk-mean()-Y","WALKING",-0.0294303584070797
"5","tBodyAccJerk-mean()-Z","WALKING",-0.0989184134020619
"5","tBodyAccJerk-std()-X","WALKING",-6.26813722779783
"5","tBodyAccJerk-std()-Y","WALKING",-6.42802195381356
"5","tBodyAccJerk-std()-Z","WALKING",-7.8456199486755
"5","tBodyAccJerkMag-mean()","WALKING",-6.39493323093525
"5","tBodyAccJerkMag-std()","WALKING",-6.43056576449275
"5","tBodyAccMag-mean()","WALKING",-5.82358545208333
"5","tBodyAccMag-std()","WALKING",-5.59697986120996
"5","tBodyGyro-mean()-X","WALKING",-0.510697234482759
"5","tBodyGyro-mean()-Y","WALKING",-1.16791817326733
"5","tBodyGyro-mean()-Z","WALKING",1.43927085533981
"5","tBodyGyro-std()-X","WALKING",-7.12114565282392
"5","tBodyGyro-std()-Y","WALKING",-7.05638306688742
"5","tBodyGyro-std()-Z","WALKING",-6.15854625420875
"5","tBodyGyroJerk-mean()-X","WALKING",-1.44818635443038
"5","tBodyGyroJerk-mean()-Y","WALKING",-1.07697049
"5","tBodyGyroJerk-mean()-Z","WALKING",-0.933220969791667
"5","tBodyGyroJerk-std()-X","WALKING",-6.68629633043478
"5","tBodyGyroJerk-std()-Y","WALKING",-7.74114270364238
"5","tBodyGyroJerk-std()-Z","WALKING",-6.36706200749064
"5","tBodyGyroJerkMag-mean()","WALKING",-7.07383517582781
"5","tBodyGyroJerkMag-std()","WALKING",-7.34187493344371
"5","tBodyGyroMag-mean()","WALKING",-6.12074586902357
"5","tBodyGyroMag-std()","WALKING",-6.70373155384615
"5","tGravityAcc-mean()-X","WALKING",6.98153719072848
"5","tGravityAcc-mean()-Y","WALKING",2.28505580059524
"5","tGravityAcc-mean()-Z","WALKING",2.12589508095238
"5","tGravityAcc-std()-X","WALKING",-9.64629108807947
"5","tGravityAcc-std()-Y","WALKING",-9.42837901960133
"5","tGravityAcc-std()-Z","WALKING",-9.4207867884106
"5","tGravityAccMag-mean()","WALKING",-5.82358545208333
"5","tGravityAccMag-std()","WALKING",-5.59697986120996
"5","fBodyAcc-mean()-Y","WALKING_DOWNSTAIRS",2.55077179
"5","fBodyAcc-meanFreq()-X","WALKING_DOWNSTAIRS",-1.97864304545455
"5","fBodyAcc-meanFreq()-Y","WALKING_DOWNSTAIRS",-0.111016113333334
"5","fBodyAcc-meanFreq()-Z","WALKING_DOWNSTAIRS",-2.62338144
"5","fBodyAcc-std()-X","WALKING_DOWNSTAIRS",-3.47985836666667
"5","fBodyAcc-std()-Y","WALKING_DOWNSTAIRS",-1.33112513
"5","fBodyAccJerk-mean()-X","WALKING_DOWNSTAIRS",2.859232375
"5","fBodyAccJerk-mean()-Y","WALKING_DOWNSTAIRS",3.9513998
"5","fBodyAccJerk-meanFreq()-X","WALKING_DOWNSTAIRS",-1.701922575
"5","fBodyAccJerk-meanFreq()-Y","WALKING_DOWNSTAIRS",2.54526178
"5","fBodyAccJerk-meanFreq()-Z","WALKING_DOWNSTAIRS",-2.26865755
"5","fBodyAccJerk-std()-Y","WALKING_DOWNSTAIRS",1.88519147142857
"5","fBodyAccMag-meanFreq()","WALKING_DOWNSTAIRS",-2.23106369230769
"5","fBodyAccMag-std()","WALKING_DOWNSTAIRS",-0.5586794
"5","fBodyBodyAccJerkMag-mean()","WALKING_DOWNSTAIRS",-8.6552855
"5","fBodyBodyAccJerkMag-meanFreq()","WALKING_DOWNSTAIRS",1.60141341538462
"5","fBodyBodyAccJerkMag-std()","WALKING_DOWNSTAIRS",2.2643385
"5","fBodyBodyGyroJerkMag-meanFreq()","WALKING_DOWNSTAIRS",-0.442989688888889
"5","fBodyBodyGyroMag-mean()","WALKING_DOWNSTAIRS",4.8089666
"5","fBodyBodyGyroMag-meanFreq()","WALKING_DOWNSTAIRS",3.01209864
"5","fBodyGyro-mean()-X","WALKING_DOWNSTAIRS",3.92949546666667
"5","fBodyGyro-mean()-Z","WALKING_DOWNSTAIRS",6.36717263333333
"5","fBodyGyro-meanFreq()-X","WALKING_DOWNSTAIRS",2.27648658571429
"5","fBodyGyro-meanFreq()-Y","WALKING_DOWNSTAIRS",1.53930317142857
"5","fBodyGyro-meanFreq()-Z","WALKING_DOWNSTAIRS",0.0611756777777779
"5","tBodyAcc-mean()-Y","WALKING_DOWNSTAIRS",-1.33260847758621
"5","tBodyAcc-mean()-Z","WALKING_DOWNSTAIRS",-8.2016447
"5","tBodyAcc-std()-X","WALKING_DOWNSTAIRS",-1.94681076666667
"5","tBodyAcc-std()-Y","WALKING_DOWNSTAIRS",-3.70406451428571
"5","tBodyAccJerk-mean()-X","WALKING_DOWNSTAIRS",0.2391013
"5","tBodyAccJerk-mean()-Y","WALKING_DOWNSTAIRS",5.42600594426229
"5","tBodyAccJerk-mean()-Z","WALKING_DOWNSTAIRS",-1.0701312140625
"5","tBodyAccJerk-std()-X","WALKING_DOWNSTAIRS",-5.08175715
"5","tBodyAccJerk-std()-Y","WALKING_DOWNSTAIRS",1.50203463333333
"5","tBodyAccJerkMag-mean()","WALKING_DOWNSTAIRS",4.7625985
"5","tBodyAccJerkMag-std()","WALKING_DOWNSTAIRS",-5.09374373333333
"5","tBodyAccMag-mean()","WALKING_DOWNSTAIRS",-5.53126796666667
"5","tBodyGyro-mean()-X","WALKING_DOWNSTAIRS",-0.2457567625
"5","tBodyGyro-mean()-Y","WALKING_DOWNSTAIRS",-2.70348285714286
"5","tBodyGyro-mean()-Z","WALKING_DOWNSTAIRS",2.82616624285714
"5","tBodyGyroJerk-mean()-X","WALKING_DOWNSTAIRS",1.5152389
"5","tBodyGyroJerk-mean()-Y","WALKING_DOWNSTAIRS",1.50507562
"5","tBodyGyroJerk-mean()-Z","WALKING_DOWNSTAIRS",3.43039453
"5","tBodyGyroJerk-std()-Z","WALKING_DOWNSTAIRS",0.15642276
"5","tBodyGyroMag-mean()","WALKING_DOWNSTAIRS",1.1711756
"5","tBodyGyroMag-std()","WALKING_DOWNSTAIRS",-3.0828589
"5","tGravityAcc-mean()-Y","WALKING_DOWNSTAIRS",-1.35367742666667
"5","tGravityAcc-mean()-Z","WALKING_DOWNSTAIRS",-1.5654052375
"5","tGravityAccMag-mean()","WALKING_DOWNSTAIRS",-5.53126796666667
"5","fBodyAcc-mean()-X","WALKING_UPSTAIRS",-0.0152551818181819
"5","fBodyAcc-mean()-Y","WALKING_UPSTAIRS",0.936425656716418
"5","fBodyAcc-meanFreq()-X","WALKING_UPSTAIRS",-1.32682416122449
"5","fBodyAcc-meanFreq()-Y","WALKING_UPSTAIRS",-1.48052036966292
"5","fBodyAcc-meanFreq()-Z","WALKING_UPSTAIRS",-0.108899261682243
"5","fBodyAcc-std()-X","WALKING_UPSTAIRS",-1.15321784054054
"5","fBodyAcc-std()-Y","WALKING_UPSTAIRS",0.663284776190476
"5","fBodyAcc-std()-Z","WALKING_UPSTAIRS",4.0617714
"5","fBodyAccJerk-mean()-X","WALKING_UPSTAIRS",0.586665434782609
"5","fBodyAccJerk-mean()-Y","WALKING_UPSTAIRS",-2.02222402941176
"5","fBodyAccJerk-meanFreq()-X","WALKING_UPSTAIRS",1.862423478125
"5","fBodyAccJerk-meanFreq()-Y","WALKING_UPSTAIRS",1.37764382580645
"5","fBodyAccJerk-meanFreq()-Z","WALKING_UPSTAIRS",-0.09665696
"5","fBodyAccJerk-std()-X","WALKING_UPSTAIRS",-2.0761602875
"5","fBodyAccJerk-std()-Y","WALKING_UPSTAIRS",-0.867402104615385
"5","fBodyAccMag-mean()","WALKING_UPSTAIRS",-0.79402614
"5","fBodyAccMag-meanFreq()","WALKING_UPSTAIRS",-0.357723855882353
"5","fBodyAccMag-std()","WALKING_UPSTAIRS",0.395340892592593
"5","fBodyBodyAccJerkMag-mean()","WALKING_UPSTAIRS",-1.81461019677419
"5","fBodyBodyAccJerkMag-meanFreq()","WALKING_UPSTAIRS",1.37497935675676
"5","fBodyBodyAccJerkMag-std()","WALKING_UPSTAIRS",0.556418315
"5","fBodyBodyGyroJerkMag-meanFreq()","WALKING_UPSTAIRS",0.448266616326531
"5","fBodyBodyGyroMag-mean()","WALKING_UPSTAIRS",-7.57657445
"5","fBodyBodyGyroMag-meanFreq()","WALKING_UPSTAIRS",0.655786806976744
"5","fBodyGyro-mean()-X","WALKING_UPSTAIRS",-4.337165925
"5","fBodyGyro-mean()-Z","WALKING_UPSTAIRS",-1.92467796585366
"5","fBodyGyro-meanFreq()-X","WALKING_UPSTAIRS",0.0855475605504588
"5","fBodyGyro-meanFreq()-Y","WALKING_UPSTAIRS",-1.37727231637931
"5","fBodyGyro-meanFreq()-Z","WALKING_UPSTAIRS",1.53924842873563
"5","tBodyAcc-mean()-X","WALKING_UPSTAIRS",2.688136275
"5","tBodyAcc-mean()-Y","WALKING_UPSTAIRS",-1.84529886637168
"5","tBodyAcc-mean()-Z","WALKING_UPSTAIRS",-7.57531705238095
"5","tBodyAcc-std()-X","WALKING_UPSTAIRS",-0.867029422857143
"5","tBodyAcc-std()-Y","WALKING_UPSTAIRS",2.43065017454545
"5","tBodyAcc-std()-Z","WALKING_UPSTAIRS",-3.7101273
"5","tBodyAccJerk-mean()-X","WALKING_UPSTAIRS",6.19175929550562
"5","tBodyAccJerk-mean()-Y","WALKING_UPSTAIRS",0.41782262890625
"5","tBodyAccJerk-mean()-Z","WALKING_UPSTAIRS",0.10705374140625
"5","tBodyAccJerk-std()-X","WALKING_UPSTAIRS",-1.2233784826087
"5","tBodyAccJerk-std()-Y","WALKING_UPSTAIRS",-2.03108618095238
"5","tBodyAccJerkMag-mean()","WALKING_UPSTAIRS",-0.923500540909091
"5","tBodyAccJerkMag-std()","WALKING_UPSTAIRS",-1.68933323913043
"5","tBodyAccMag-mean()","WALKING_UPSTAIRS",1.12169284727273
"5","tBodyAccMag-std()","WALKING_UPSTAIRS",-1.21499198571429
"5","tBodyGyro-mean()-X","WALKING_UPSTAIRS",-2.28004147692308
"5","tBodyGyro-mean()-Y","WALKING_UPSTAIRS",-5.96363851907217
"5","tBodyGyro-mean()-Z","WALKING_UPSTAIRS",5.89426768333333
"5","tBodyGyro-std()-X","WALKING_UPSTAIRS",-6.0130299
"5","tBodyGyro-std()-Z","WALKING_UPSTAIRS",-5.62602198
"5","tBodyGyroJerk-mean()-X","WALKING_UPSTAIRS",-6.03607244100719
"5","tBodyGyroJerk-mean()-Y","WALKING_UPSTAIRS",-3.31503193363636
"5","tBodyGyroJerk-mean()-Z","WALKING_UPSTAIRS",-3.24713217908163
"5","tBodyGyroJerk-std()-X","WALKING_UPSTAIRS",-5.9765147
"5","tBodyGyroJerk-std()-Z","WALKING_UPSTAIRS",-1.77939810333333
"5","tBodyGyroMag-mean()","WALKING_UPSTAIRS",-6.291122075
"5","tBodyGyroMag-std()","WALKING_UPSTAIRS",-5.3507754
"5","tGravityAcc-mean()-Y","WALKING_UPSTAIRS",-3.80415118632479
"5","tGravityAcc-mean()-Z","WALKING_UPSTAIRS",0.682392084076433
"5","tGravityAcc-std()-Y","WALKING_UPSTAIRS",-7.7872451
"5","tGravityAccMag-mean()","WALKING_UPSTAIRS",1.12169284727273
"5","tGravityAccMag-std()","WALKING_UPSTAIRS",-1.21499198571429
"6","fBodyAcc-meanFreq()-Y","SITTING",2.8833858
"6","fBodyAcc-meanFreq()-Z","SITTING",-8.9657437
"6","fBodyAcc-std()-X","SITTING",-0.0451305500000001
"6","fBodyAcc-std()-Y","SITTING",9.3202863
"6","fBodyAccJerk-meanFreq()-X","SITTING",5.7986153
"6","fBodyAccJerk-meanFreq()-Z","SITTING",2.12798845
"6","fBodyAccMag-meanFreq()","SITTING",7.0758165
"6","fBodyBodyAccJerkMag-std()","SITTING",1.5084146
"6","fBodyBodyGyroJerkMag-meanFreq()","SITTING",-0.959899666666667
"6","fBodyBodyGyroJerkMag-std()","SITTING",-5.1674713
"6","fBodyBodyGyroMag-meanFreq()","SITTING",-9.4740952
"6","fBodyGyro-mean()-Z","SITTING",-7.070761
"6","fBodyGyro-meanFreq()-X","SITTING",-6.08286086666667
"6","tBodyAcc-mean()-Y","SITTING",2.43539856666667
"6","tBodyAcc-std()-X","SITTING",-6.7103702
"6","tBodyAcc-std()-Y","SITTING",-4.6511961
"6","tBodyAcc-std()-Z","SITTING",-6.9075558
"6","tBodyAccJerk-mean()-X","SITTING",1.8245673
"6","tBodyAccJerk-mean()-Y","SITTING",0.1961038
"6","tBodyAccJerk-mean()-Z","SITTING",0.21405775
"6","tBodyAccJerk-std()-Y","SITTING",-5.3278839
"6","tBodyAccMag-mean()","SITTING",-8.5201519
"6","tBodyGyro-mean()-X","SITTING",-3.0840197
"6","tBodyGyro-mean()-Y","SITTING",-1.885212
"6","tBodyGyro-mean()-Z","SITTING",-4.67020005
"6","tBodyGyroJerk-mean()-X","SITTING",6.1597447
"6","tBodyGyroJerk-mean()-Y","SITTING",-0.640408
"6","tBodyGyroJerk-mean()-Z","SITTING",-3.3826875
"6","tBodyGyroJerk-std()-Z","SITTING",8.1172186
"6","tBodyGyroJerkMag-std()","SITTING",-5.8794186
"6","tBodyGyroMag-mean()","SITTING",1.5969216
"6","tGravityAcc-mean()-Z","SITTING",-1.70620185
"6","tGravityAccMag-mean()","SITTING",-8.5201519
"6","fBodyAcc-meanFreq()-Y","STANDING",-4.598149
"6","fBodyAccJerk-std()-X","STANDING",-6.9836108
"6","fBodyAccMag-mean()","STANDING",-4.530084
"6","fBodyAcc-mean()-X","WALKING",-5.50573337104377
"6","fBodyAcc-mean()-Y","WALKING",-4.65595586594203
"6","fBodyAcc-mean()-Z","WALKING",-7.12597492788462
"6","fBodyAcc-meanFreq()-X","WALKING",-2.69849734034335
"6","fBodyAcc-meanFreq()-Y","WALKING",1.00120574615385
"6","fBodyAcc-meanFreq()-Z","WALKING",1.5859133139738
"6","fBodyAcc-std()-X","WALKING",-5.92778433718412
"6","fBodyAcc-std()-Y","WALKING",-4.70751737111913
"6","fBodyAcc-std()-Z","WALKING",-7.02467481557632
"6","fBodyAccJerk-mean()-X","WALKING",-6.16799016724138
"6","fBodyAccJerk-mean()-Y","WALKING",-6.25114207
"6","fBodyAccJerk-mean()-Z","WALKING",-7.38940775709779
"6","fBodyAccJerk-meanFreq()-X","WALKING",-1.24597371491935
"6","fBodyAccJerk-meanFreq()-Y","WALKING",-3.80321917099237
"6","fBodyAccJerk-meanFreq()-Z","WALKING",-1.45978951666667
"6","fBodyAccJerk-std()-X","WALKING",-6.35437925352113
"6","fBodyAccJerk-std()-Y","WALKING",-5.48629203396947
"6","fBodyAccJerk-std()-Z","WALKING",-7.76331429556962
"6","fBodyAccMag-mean()","WALKING",-5.22938046348123
"6","fBodyAccMag-meanFreq()","WALKING",1.48472207427184
"6","fBodyAccMag-std()","WALKING",-5.98761888129032
"6","fBodyBodyAccJerkMag-mean()","WALKING",-5.81557085948905
"6","fBodyBodyAccJerkMag-meanFreq()","WALKING",1.34204701219512
"6","fBodyBodyAccJerkMag-std()","WALKING",-6.19672068252788
"6","fBodyBodyGyroJerkMag-mean()","WALKING",-6.94074664852459
"6","fBodyBodyGyroJerkMag-meanFreq()","WALKING",1.21603789219512
"6","fBodyBodyGyroJerkMag-std()","WALKING",-6.96273239772727
"6","fBodyBodyGyroMag-mean()","WALKING",-6.19834427293729
"6","fBodyBodyGyroMag-meanFreq()","WALKING",1.3642925090535
"6","fBodyBodyGyroMag-std()","WALKING",-6.82671407571885
"6","fBodyGyro-mean()-X","WALKING",-6.21692567428571
"6","fBodyGyro-mean()-Y","WALKING",-6.55390510714286
"6","fBodyGyro-mean()-Z","WALKING",-6.15364022406015
"6","fBodyGyro-meanFreq()-X","WALKING",0.465764074193548
"6","fBodyGyro-meanFreq()-Y","WALKING",-0.684238116267943
"6","fBodyGyro-meanFreq()-Z","WALKING",1.31488288326531
"6","fBodyGyro-std()-X","WALKING",-7.18825372364217
"6","fBodyGyro-std()-Y","WALKING",-6.54123727292994
"6","fBodyGyro-std()-Z","WALKING",-6.74916030895062
"6","tBodyAcc-mean()-X","WALKING",2.74727703395639
"6","tBodyAcc-mean()-Y","WALKING",-0.0384745666666667
"6","tBodyAcc-mean()-Z","WALKING",-1.30187758907563
"6","tBodyAcc-std()-X","WALKING",-5.78569462455516
"6","tBodyAcc-std()-Y","WALKING",-4.05177808221477
"6","tBodyAcc-std()-Z","WALKING",-7.01210069935691
"6","tBodyAccJerk-mean()-X","WALKING",1.22521230166667
"6","tBodyAccJerk-mean()-Y","WALKING",-0.156132603636364
"6","tBodyAccJerk-mean()-Z","WALKING",-0.0797057371428572
"6","tBodyAccJerk-std()-X","WALKING",-5.96936188961938
"6","tBodyAccJerk-std()-Y","WALKING",-5.72155656705426
"6","tBodyAccJerk-std()-Z","WALKING",-7.65190139745223
"6","tBodyAccJerkMag-mean()","WALKING",-6.24599576842105
"6","tBodyAccJerkMag-std()","WALKING",-5.96405354175824
"6","tBodyAccMag-mean()","WALKING",-5.60319098996283
"6","tBodyAccMag-std()","WALKING",-5.26782027441077
"6","tBodyGyro-mean()-X","WALKING",-0.841938243434343
"6","tBodyGyro-mean()-Y","WALKING",-1.04109357217391
"6","tBodyGyro-mean()-Z","WALKING",1.6967387287234
"6","tBodyGyro-std()-X","WALKING",-6.9286038254902
"6","tBodyGyro-std()-Y","WALKING",-6.61240885227273
"6","tBodyGyro-std()-Z","WALKING",-6.61816983469388
"6","tBodyGyroJerk-mean()-X","WALKING",-1.06547432971429
"6","tBodyGyroJerk-mean()-Y","WALKING",-0.762592878125
"6","tBodyGyroJerk-mean()-Z","WALKING",-0.824775115740741
"6","tBodyGyroJerk-std()-X","WALKING",-6.0474505744898
"6","tBodyGyroJerk-std()-Y","WALKING",-7.0058752366242
"6","tBodyGyroJerk-std()-Z","WALKING",-6.06547266690391
"6","tBodyGyroJerkMag-mean()","WALKING",-6.6808884589404
"6","tBodyGyroJerkMag-std()","WALKING",-6.82936938729642
"6","tBodyGyroMag-mean()","WALKING",-6.12254624275862
"6","tBodyGyroMag-std()","WALKING",-6.24474419435216
"6","tGravityAcc-mean()-X","WALKING",6.88702063569231
"6","tGravityAcc-mean()-Y","WALKING",0.181481422073579
"6","tGravityAcc-mean()-Z","WALKING",1.18062509401709
"6","tGravityAcc-std()-X","WALKING",-9.64944692685185
"6","tGravityAcc-std()-Y","WALKING",-9.509348864
"6","tGravityAcc-std()-Z","WALKING",-9.37910223507692
"6","tGravityAccMag-mean()","WALKING",-5.60319098996283
"6","tGravityAccMag-std()","WALKING",-5.26782027441077
"6","fBodyAcc-mean()-Y","WALKING_DOWNSTAIRS",5.58939038
"6","fBodyAcc-meanFreq()-X","WALKING_DOWNSTAIRS",4.27135366
"6","fBodyAcc-meanFreq()-Y","WALKING_DOWNSTAIRS",-3.55974648571429
"6","fBodyAcc-meanFreq()-Z","WALKING_DOWNSTAIRS",0.558909745454545
"6","fBodyAcc-std()-X","WALKING_DOWNSTAIRS",2.55447057
"6","fBodyAcc-std()-Y","WALKING_DOWNSTAIRS",-4.39170236666667
"6","fBodyAccJerk-mean()-X","WALKING_DOWNSTAIRS",8.27224403333333
